(100.00, 50.00, 97.39),(58.17, 58.17, -0.00),27.53540512142823
(100.00, 50.00, 97.37),(72.31, 57.85, 0.00),30.26854628695457
(100.00, 50.00, 97.47),(-0.00, 59.91, -0.00),25.61683486504629
(100.00, 50.00, 97.46),(14.54, 58.14, -0.00),17.270092676796708
(100.00, 50.00, 97.44),(29.14, 58.29, -0.00),19.792309865760345
(100.00, 50.00, 97.39),(58.17, 58.17, -0.00),27.535405122701754
(100.00, 50.00, 97.37),(72.31, 57.85, 0.00),30.26854628580328
(100.00, 50.00, 97.47),(0.00, 59.91, 0.00),25.616834865242247
(100.00, 50.00, 97.46),(14.54, 58.14, 0.00),17.270092677022923
(100.00, 50.00, 97.44),(29.14, 58.29, 0.00),19.792309866226176
(100.00, 50.00, 97.39),(58.17, 58.17, 0.00),27.5354051230841
(100.00, 50.00, 97.37),(72.31, 57.85, 0.00),30.268546283976328
(100.00, 50.00, 97.47),(0.00, 59.91, 0.00),25.616834864730354
(100.00, 50.00, 97.46),(14.54, 58.14, 0.00),17.270092676736216
(100.00, 50.00, 97.44),(29.14, 58.29, 0.00),19.792309865982595
(100.00, 50.00, 97.39),(58.17, 58.17, 0.00),27.53540512268043
(100.00, 50.00, 97.37),(72.31, 57.85, -0.00),30.268546283346335
(100.00, 50.00, 97.47),(0.00, 59.91, 0.00),25.61683486359943
(100.00, 50.00, 97.46),(14.54, 58.14, 0.00),17.270092676001724
(100.00, 50.00, 97.44),(29.14, 58.29, 0.00),19.792309865118106
(100.00, 50.00, 97.39),(58.17, 58.17, 0.00),27.535405121588482
(100.00, 50.00, 97.37),(72.31, 57.85, -0.00),30.26854628377329
(100.00, 50.00, 97.47),(0.00, 59.91, 0.00),25.616834862986984
(100.00, 50.00, 97.46),(14.54, 58.14, 0.00),17.27009267487859
(100.00, 50.00, 97.44),(29.14, 58.29, 0.00),19.792309864717225
(100.00, 50.00, 97.39),(58.17, 58.17, 0.00),27.535405119898776
(100.00, 50.00, 97.37),(72.31, 57.85, -0.00),30.268546285126313
(100.00, 50.00, 97.47),(-0.00, 59.91, -0.00),25.616834862835574
(100.00, 50.00, 97.46),(14.54, 58.14, -0.00),17.270092674459498
(100.00, 50.00, 97.44),(29.14, 58.29, -0.00),19.792309864725656
(100.00, 50.00, 97.39),(58.17, 58.17, -0.00),27.535405119277662
(100.00, 50.00, 97.37),(72.31, 57.85, -0.00),30.268546285784467
(100.00, 50.00, 97.47),(-0.00, 59.91, -0.00),25.616834863091192
(100.00, 50.00, 97.46),(14.54, 58.14, -0.00),17.270092674659622
(100.00, 50.00, 97.44),(29.14, 58.29, -0.00),19.792309865093237
(100.00, 50.00, 97.39),(58.17, 58.17, -0.00),27.535405119600416
(100.00, 50.00, 97.37),(72.31, 57.85, 0.00),30.268546285826808
(100.00, 50.00, 97.47),(-0.00, 59.91, -0.00),25.616834863702906
(100.00, 50.00, 97.46),(14.54, 58.14, -0.00),17.270092675401095
(100.00, 50.00, 97.44),(29.14, 58.29, -0.00),19.79230986577378
(100.00, 50.00, 97.39),(58.17, 58.17, -0.00),27.535405120750703
(100.00, 50.00, 97.37),(72.31, 57.85, 0.00),30.26854628532736
(100.00, 50.00, 97.47),(-0.00, 59.91, -0.00),25.616834864623442
(100.00, 50.00, 97.46),(14.54, 58.14, -0.00),17.27009267574122
(100.00, 50.00, 97.44),(29.14, 58.29, -0.00),19.792309866725105
(100.00, 50.00, 97.39),(58.17, 58.17, -0.00),27.53540512128542
(100.00, 50.00, 97.37),(72.31, 57.85, 0.00),30.268546284354947
(100.00, 50.00, 97.47),(0.00, 59.91, 0.00),25.6168348648065
(100.00, 50.00, 97.46),(14.54, 58.14, 0.00),17.27009267572769
(100.00, 50.00, 97.44),(29.14, 58.29, 0.00),19.792309867011724
(100.00, 50.00, 97.39),(58.17, 58.17, 0.00),27.53540512127493
(100.00, 50.00, 97.37),(72.31, 57.85, 0.00),30.268546282973166
(100.00, 50.00, 97.47),(0.00, 59.91, 0.00),25.61683486433911
(100.00, 50.00, 97.46),(14.54, 58.14, 0.00),17.27009267540433
(100.00, 50.00, 97.44),(29.14, 58.29, 0.00),19.792309866713353
(100.00, 50.00, 97.39),(58.17, 58.17, 0.00),27.535405120785185
(100.00, 50.00, 97.37),(72.31, 57.85, -0.00),30.26854628258291
(100.00, 50.00, 97.47),(0.00, 59.91, 0.00),25.61683486330287
(100.00, 50.00, 97.46),(14.54, 58.14, 0.00),17.270092674811245
(100.00, 50.00, 97.44),(29.14, 58.29, 0.00),19.792309865903405
(100.00, 50.00, 97.39),(58.17, 58.17, 0.00),27.535405119877247
(100.00, 50.00, 97.37),(72.31, 57.85, -0.00),30.268546283067202
(100.00, 50.00, 97.47),(0.00, 59.91, 0.00),25.616834862746902
(100.00, 50.00, 97.46),(14.54, 58.14, 0.00),17.270092673984685
(100.00, 50.00, 97.44),(29.14, 58.29, 0.00),19.79230986464934
(100.00, 50.00, 97.39),(58.17, 58.17, 0.00),27.535405118607645
(100.00, 50.00, 97.37),(72.31, 57.85, -0.00),30.268546284316752
(100.00, 50.00, 97.47),(-0.00, 59.91, -0.00),25.616834862617992
(100.00, 50.00, 97.46),(14.54, 58.14, 0.00),17.270092672957844
(100.00, 50.00, 97.44),(29.14, 58.29, -0.00),19.792309864191846
(100.00, 50.00, 97.39),(58.17, 58.17, -0.00),27.53540511822641
(100.00, 50.00, 97.37),(72.31, 57.85, -0.00),30.26854628623083
(100.00, 50.00, 97.47),(-0.00, 59.91, -0.00),25.616834862865907
(100.00, 50.00, 97.46),(14.54, 58.14, -0.00),17.270092672697228
(100.00, 50.00, 97.44),(29.14, 58.29, -0.00),19.792309864436024
(100.00, 50.00, 97.39),(58.17, 58.17, -0.00),27.535405118628905
(100.00, 50.00, 97.37),(72.31, 57.85, 0.00),30.268546286948876
(100.00, 50.00, 97.47),(-0.00, 59.91, -0.00),25.616834863443568
(100.00, 50.00, 97.46),(14.54, 58.14, -0.00),17.270092673109275
(100.00, 50.00, 97.44),(29.14, 58.29, -0.00),19.792309865294598
(100.00, 50.00, 97.39),(58.17, 58.17, -0.00),27.535405119717563
(100.00, 50.00, 97.37),(72.31, 57.85, 0.00),30.26854628661034
(100.00, 50.00, 97.47),(-0.00, 59.91, -0.00),25.616834864306956
(100.00, 50.00, 97.46),(14.54, 58.14, -0.00),17.27009267410854
(100.00, 50.00, 97.44),(29.14, 58.29, -0.00),19.792309865695128
(100.00, 50.00, 97.39),(58.17, 58.17, -0.00),27.535405121402057
(100.00, 50.00, 97.37),(72.31, 57.85, 0.00),30.26854628534529
(100.00, 50.00, 97.47),(-0.00, 59.91, -0.00),25.616834865415257
(100.00, 50.00, 97.46),(14.54, 58.14, -0.00),17.27009267462299
(100.00, 50.00, 97.44),(29.14, 58.29, 0.00),19.792309865691298
(100.00, 50.00, 97.39),(58.17, 58.17, 0.00),27.535405122021324
(100.00, 50.00, 97.37),(72.31, 57.85, 0.00),30.26854628476358
(100.00, 50.00, 97.47),(0.00, 59.91, 0.00),25.61683486562856
(100.00, 50.00, 97.46),(14.54, 58.14, 0.00),17.270092674709876
(100.00, 50.00, 97.44),(29.14, 58.29, 0.00),19.792309865332623
(100.00, 50.00, 97.39),(58.17, 58.17, 0.00),27.535405121699483
(100.00, 50.00, 97.37),(72.31, 57.85, -0.00),30.268546284787007
(100.00, 50.00, 97.47),(0.00, 59.91, 0.00),25.616834865052425
(100.00, 50.00, 97.46),(14.54, 58.14, 0.00),17.270092674421633
(100.00, 50.00, 97.44),(29.14, 58.29, 0.00),19.792309864664645
(100.00, 50.00, 97.39),(58.17, 58.17, 0.00),27.53540512055269
(100.00, 50.00, 97.37),(72.31, 57.85, -0.00),30.268546285342364
(100.00, 50.00, 97.47),(0.00, 59.91, 0.00),25.616834863785897
(100.00, 50.00, 97.46),(14.54, 58.14, 0.00),17.2700926738061
(100.00, 50.00, 97.44),(29.14, 58.29, 0.00),19.792309863729052
(100.00, 50.00, 97.39),(58.17, 58.17, 0.00),27.53540512001964
(100.00, 50.00, 97.37),(72.31, 57.85, -0.00),30.268546286361982
(100.00, 50.00, 97.47),(0.00, 59.91, 0.00),25.61683486311899
(100.00, 50.00, 97.46),(14.54, 58.14, 0.00),17.270092672907012
(100.00, 50.00, 97.44),(29.14, 58.29, 0.00),19.79230986256394
(100.00, 50.00, 97.39),(58.17, 58.17, -0.00),27.535405120030113
(100.00, 50.00, 97.37),(72.31, 57.85, -0.00),30.268546287782936
(100.00, 50.00, 97.47),(-0.00, 59.91, -0.00),25.61683486298509
(100.00, 50.00, 97.46),(14.54, 58.14, -0.00),17.270092672744987
(100.00, 50.00, 97.44),(29.14, 58.29, -0.00),19.792309862270628
(100.00, 50.00, 97.39),(58.17, 58.17, -0.00),27.535405120518327
(100.00, 50.00, 97.37),(72.31, 57.85, 0.00),30.26854628821306
(100.00, 50.00, 97.47),(-0.00, 59.91, -0.00),25.616834863321163
(100.00, 50.00, 97.46),(14.54, 58.14, -0.00),17.270092673229648
(100.00, 50.00, 97.44),(29.14, 58.29, -0.00),19.7923098627439
(100.00, 50.00, 97.39),(58.17, 58.17, -0.00),27.53540512142355
(100.00, 50.00, 97.37),(72.31, 57.85, 0.00),30.26854628776914
(100.00, 50.00, 97.47),(-0.00, 59.91, -0.00),25.616834864068394
(100.00, 50.00, 97.46),(14.54, 58.14, -0.00),17.270092674278423
(100.00, 50.00, 97.44),(29.14, 58.29, -0.00),19.79230986388707
(100.00, 50.00, 97.39),(58.17, 58.17, -0.00),27.53540512268934
(100.00, 50.00, 97.37),(72.31, 57.85, 0.00),30.268546286559904
(100.00, 50.00, 97.47),(-0.00, 59.91, -0.00),25.616834865171793
(100.00, 50.00, 97.46),(14.54, 58.14, -0.00),17.27009267486344
(100.00, 50.00, 97.44),(29.14, 58.29, -0.00),19.79230986447729
(100.00, 50.00, 97.39),(58.17, 58.17, -0.00),27.53540512426378
(100.00, 50.00, 97.37),(72.31, 57.85, 0.00),30.268546284686224
(100.00, 50.00, 97.47),(0.00, 59.91, 0.00),25.616834865382415
(100.00, 50.00, 97.46),(14.54, 58.14, 0.00),17.270092675039013
(100.00, 50.00, 97.44),(29.14, 58.29, 0.00),19.792309864578712
(100.00, 50.00, 97.39),(58.17, 58.17, 0.00),27.53540512466398
(100.00, 50.00, 97.37),(72.31, 57.85, -0.00),30.268546283996628
(100.00, 50.00, 97.47),(0.00, 59.91, 0.00),25.616834864805515
(100.00, 50.00, 97.46),(14.54, 58.14, 0.00),17.27009267485484
(100.00, 50.00, 97.44),(29.14, 58.29, 0.00),19.792309864250598
(100.00, 50.00, 97.39),(58.17, 58.17, 0.00),27.53540512402917
(100.00, 50.00, 97.37),(72.31, 57.85, -0.00),30.268546284352883
(100.00, 50.00, 97.47),(0.00, 59.91, 0.00),25.616834863539918
(100.00, 50.00, 97.46),(14.54, 58.14, 0.00),17.27009267435654
(100.00, 50.00, 97.44),(29.14, 58.29, 0.00),19.792309863547473
(100.00, 50.00, 97.39),(58.17, 58.17, 0.00),27.53540512248886
(100.00, 50.00, 97.37),(72.31, 57.85, -0.00),30.268546285626197
(100.00, 50.00, 97.47),(0.00, 59.91, 0.00),25.61683486285353
(100.00, 50.00, 97.46),(14.54, 58.14, 0.00),17.270092673585488
(100.00, 50.00, 97.44),(29.14, 58.29, 0.00),19.79230986251926
(100.00, 50.00, 97.39),(58.17, 58.17, 0.00),27.535405121692683
(100.00, 50.00, 97.37),(72.31, 57.85, -0.00),30.268546286217365
(100.00, 50.00, 97.47),(-0.00, 59.91, -0.00),25.616834862682154
(100.00, 50.00, 97.46),(14.54, 58.14, -0.00),17.270092673470607
(100.00, 50.00, 97.44),(29.14, 58.29, -0.00),19.792309862333298
(100.00, 50.00, 97.39),(58.17, 58.17, -0.00),27.53540512155638
(100.00, 50.00, 97.37),(72.31, 57.85, 0.00),30.26854628620432
(100.00, 50.00, 97.47),(-0.00, 59.91, -0.00),25.61683486296537
(100.00, 50.00, 97.46),(14.54, 58.14, -0.00),17.270092673931284
(100.00, 50.00, 97.44),(29.14, 58.29, -0.00),19.79230986288748
(100.00, 50.00, 97.39),(58.17, 58.17, -0.00),27.53540512200125
(100.00, 50.00, 97.37),(72.31, 57.85, 0.00),30.268546285660108
(100.00, 50.00, 97.47),(-0.00, 59.91, -0.00),25.616834863646396
(100.00, 50.00, 97.46),(14.54, 58.14, -0.00),17.27009267489395
(100.00, 50.00, 97.44),(29.14, 58.29, -0.00),19.792309864087912
(100.00, 50.00, 97.39),(58.17, 58.17, -0.00),27.535405122954188
(100.00, 50.00, 97.37),(72.31, 57.85, 0.00),30.2685462846524
(100.00, 50.00, 97.47),(-0.00, 59.91, -0.00),25.616834864672434
(100.00, 50.00, 97.46),(14.54, 58.14, -0.00),17.270092675431933
(100.00, 50.00, 97.44),(29.14, 58.29, -0.00),19.792309864757883
(100.00, 50.00, 97.39),(58.17, 58.17, -0.00),27.53540512434718
(100.00, 50.00, 97.37),(72.31, 57.85, 0.00),30.268546283243843
(100.00, 50.00, 97.47),(0.00, 59.91, 0.00),25.616834864874047
(100.00, 50.00, 97.46),(14.54, 58.14, 0.00),17.27009267559491
(100.00, 50.00, 97.44),(29.14, 58.29, 0.00),19.79230986495845
(100.00, 50.00, 97.39),(58.17, 58.17, 0.00),27.535405124600032
(100.00, 50.00, 97.37),(72.31, 57.85, -0.00),30.268546282817894
(100.00, 50.00, 97.47),(0.00, 59.91, 0.00),25.6168348643484
(100.00, 50.00, 97.46),(14.54, 58.14, 0.00),17.27009267542855
(100.00, 50.00, 97.44),(29.14, 58.29, 0.00),19.7923098647461
(100.00, 50.00, 97.39),(58.17, 58.17, 0.00),27.53540512384846
(100.00, 50.00, 97.37),(72.31, 57.85, -0.00),30.2685462832586
(100.00, 50.00, 97.47),(0.00, 59.91, 0.00),25.61683486318664
(100.00, 50.00, 97.46),(14.54, 58.14, 0.00),17.270092674974478
(100.00, 50.00, 97.44),(29.14, 58.29, 0.00),19.792309864172616
(100.00, 50.00, 97.39),(58.17, 58.17, 0.00),27.53540512221896
(100.00, 50.00, 97.37),(72.31, 57.85, -0.00),30.268546284458118
(100.00, 50.00, 97.47),(0.00, 59.91, 0.00),25.616834862563366
(100.00, 50.00, 97.46),(14.54, 58.14, 0.00),17.270092674270742
(100.00, 50.00, 97.44),(29.14, 58.29, 0.00),19.792309863285645
(100.00, 50.00, 97.39),(58.17, 58.17, 0.00),27.535405121307363
(100.00, 50.00, 97.37),(72.31, 57.85, -0.00),30.268546286316752
(100.00, 50.00, 97.47),(-0.00, 59.91, -0.00),25.616834862418656
(100.00, 50.00, 97.46),(14.54, 58.14, -0.00),17.270092674152725
(100.00, 50.00, 97.44),(29.14, 58.29, -0.00),19.792309863151786
(100.00, 50.00, 97.39),(58.17, 58.17, -0.00),27.535405121033378
(100.00, 50.00, 97.37),(72.31, 57.85, 0.00),30.268546286998
(100.00, 50.00, 97.47),(-0.00, 59.91, -0.00),25.616834862696344
(100.00, 50.00, 97.46),(14.54, 58.14, -0.00),17.27009267454868
(100.00, 50.00, 97.44),(29.14, 58.29, -0.00),19.7923098636795
(100.00, 50.00, 97.39),(58.17, 58.17, -0.00),27.53540512132175
(100.00, 50.00, 97.37),(72.31, 57.85, 0.00),30.26854628663917
(100.00, 50.00, 97.47),(-0.00, 59.91, -0.00),25.616834863343655
(100.00, 50.00, 97.46),(14.54, 58.14, -0.00),17.270092675392988
(100.00, 50.00, 97.44),(29.14, 58.29, -0.00),19.792309864784883
(100.00, 50.00, 97.39),(58.17, 58.17, -0.00),27.53540512210235
(100.00, 50.00, 97.37),(72.31, 57.85, 0.00),30.268546285368636
(100.00, 50.00, 97.47),(-0.00, 59.91, -0.00),25.61683486431124
(100.00, 50.00, 97.46),(14.54, 58.14, -0.00),17.270092676625715
(100.00, 50.00, 97.44),(29.14, 58.29, -0.00),19.792309865402665
(100.00, 50.00, 97.39),(58.17, 58.17, -0.00),27.535405123310433
(100.00, 50.00, 97.37),(72.31, 57.85, 0.00),30.26854628477519
(100.00, 50.00, 97.47),(0.00, 59.91, 0.00),25.616834864518207
(100.00, 50.00, 97.46),(14.54, 58.14, -0.00),17.270092677115198
(100.00, 50.00, 97.44),(29.14, 58.29, 0.00),19.792309865589175
(100.00, 50.00, 97.39),(58.17, 58.17, 0.00),27.535405123492584
(100.00, 50.00, 97.37),(72.31, 57.85, -0.00),30.26854628478157
(100.00, 50.00, 97.47),(0.00, 59.91, 0.00),25.616834864054237
(100.00, 50.00, 97.46),(14.54, 58.14, 0.00),17.270092676950675
(100.00, 50.00, 97.44),(29.14, 58.29, 0.00),19.792309865396085
(100.00, 50.00, 97.39),(58.17, 58.17, 0.00),27.535405122771348
(100.00, 50.00, 97.37),(72.31, 57.85, -0.00),30.268546285315555
(100.00, 50.00, 97.47),(0.00, 59.91, 0.00),25.616834863003238
(100.00, 50.00, 97.46),(14.54, 58.14, 0.00),17.270092676214126
(100.00, 50.00, 97.44),(29.14, 58.29, 0.00),19.792309864871104
(100.00, 50.00, 97.39),(58.17, 58.17, 0.00),27.535405121260638
(100.00, 50.00, 97.37),(72.31, 57.85, -0.00),30.26854628630972
(100.00, 50.00, 97.47),(0.00, 59.91, 0.00),25.616834862448577
(100.00, 50.00, 97.46),(14.54, 58.14, -0.00),17.270092675882616
(100.00, 50.00, 97.44),(29.14, 58.29, 0.00),19.792309864058026
(100.00, 50.00, 97.39),(58.17, 58.17, 0.00),27.53540512041424
(100.00, 50.00, 97.37),(72.31, 57.85, -0.00),30.268546287701923
(100.00, 50.00, 97.47),(-0.00, 59.91, -0.00),25.61683486233514
(100.00, 50.00, 97.46),(14.54, 58.14, -0.00),17.270092675907854
(100.00, 50.00, 97.44),(29.14, 58.29, -0.00),19.792309863920103
(100.00, 50.00, 97.39),(58.17, 58.17, -0.00),27.535405120157577
(100.00, 50.00, 97.37),(72.31, 57.85, -0.00),30.268546289435033
(100.00, 50.00, 97.47),(-0.00, 59.91, -0.00),25.61683486261069
(100.00, 50.00, 97.46),(14.54, 58.14, -0.00),17.270092676245653
(100.00, 50.00, 97.44),(29.14, 58.29, -0.00),19.79230986437549
(100.00, 50.00, 97.39),(58.17, 58.17, -0.00),27.535405120421103
(100.00, 50.00, 97.37),(72.31, 57.85, 0.00),30.26854628987346
(100.00, 50.00, 97.47),(-0.00, 59.91, -0.00),25.61683486322655
(100.00, 50.00, 97.46),(14.54, 58.14, -0.00),17.270092676855583
(100.00, 50.00, 97.44),(29.14, 58.29, -0.00),19.792309865348937
(100.00, 50.00, 97.39),(58.17, 58.17, -0.00),27.53540512114005
(100.00, 50.00, 97.37),(72.31, 57.85, 0.00),30.268546289170967
(100.00, 50.00, 97.47),(-0.00, 59.91, -0.00),25.61683486413727
(100.00, 50.00, 97.46),(14.54, 58.14, -0.00),17.27009267770093
(100.00, 50.00, 97.44),(29.14, 58.29, -0.00),19.79230986677139
(100.00, 50.00, 97.39),(58.17, 58.17, -0.00),27.535405122254332
(100.00, 50.00, 97.37),(72.31, 57.85, 0.00),30.26854628747027
(100.00, 50.00, 97.47),(-0.00, 59.91, -0.00),25.6168348653006
(100.00, 50.00, 97.46),(14.54, 58.14, -0.00),17.270092677939495
(100.00, 50.00, 97.44),(29.14, 58.29, -0.00),19.792309867336925
(100.00, 50.00, 97.39),(58.17, 58.17, 0.00),27.535405122443066
(100.00, 50.00, 97.37),(72.31, 57.85, 0.00),30.268546286589046
(100.00, 50.00, 97.47),(0.00, 59.91, 0.00),25.61683486553857
(100.00, 50.00, 97.46),(14.54, 58.14, 0.00),17.27009267764512
(100.00, 50.00, 97.44),(29.14, 58.29, 0.00),19.79230986714741
(100.00, 50.00, 97.39),(58.17, 58.17, 0.00),27.535405121816538
(100.00, 50.00, 97.37),(72.31, 57.85, -0.00),30.268546286434827
(100.00, 50.00, 97.47),(0.00, 59.91, 0.00),25.616834864960317
(100.00, 50.00, 97.46),(14.54, 58.14, 0.00),17.270092676885383
(100.00, 50.00, 97.44),(29.14, 58.29, 0.00),19.792309866296414
(100.00, 50.00, 97.39),(58.17, 58.17, 0.00),27.53540512047747
(100.00, 50.00, 97.37),(72.31, 57.85, -0.00),30.268546286920756
(100.00, 50.00, 97.47),(0.00, 59.91, 0.00),25.616834863668114
(100.00, 50.00, 97.46),(14.54, 58.14, 0.00),17.27009267572186
(100.00, 50.00, 97.44),(29.14, 58.29, -0.00),19.792309865912976
(100.00, 50.00, 97.39),(58.17, 58.17, 0.00),27.535405119743853
(100.00, 50.00, 97.37),(72.31, 57.85, -0.00),30.26854628796636
(100.00, 50.00, 97.47),(0.00, 59.91, 0.00),25.616834862994498
(100.00, 50.00, 97.46),(14.54, 58.14, -0.00),17.27009267527226
(100.00, 50.00, 97.44),(29.14, 58.29, -0.00),19.792309865942173
(100.00, 50.00, 97.39),(58.17, 58.17, -0.00),27.535405119547548
(100.00, 50.00, 97.37),(72.31, 57.85, -0.00),30.268546289496907
(100.00, 50.00, 97.47),(-0.00, 59.91, -0.00),25.61683486287056
(100.00, 50.00, 97.46),(14.54, 58.14, -0.00),17.270092675450613
(100.00, 50.00, 97.44),(29.14, 58.29, -0.00),19.79230986633339
(100.00, 50.00, 97.39),(58.17, 58.17, -0.00),27.53540511982497
(100.00, 50.00, 97.37),(72.31, 57.85, 0.00),30.26854628977343
(100.00, 50.00, 97.47),(-0.00, 59.91, -0.00),25.61683486323123
(100.00, 50.00, 97.46),(14.54, 58.14, -0.00),17.27009267617827
(100.00, 50.00, 97.44),(29.14, 58.29, -0.00),19.79230986704009
(100.00, 50.00, 97.39),(58.17, 58.17, -0.00),27.535405120516735
(100.00, 50.00, 97.37),(72.31, 57.85, 0.00),30.26854628894545
(100.00, 50.00, 97.47),(-0.00, 59.91, -0.00),25.61683486401585
(100.00, 50.00, 97.46),(14.54, 58.14, -0.00),17.27009267649249
(100.00, 50.00, 97.44),(29.14, 58.29, -0.00),19.79230986801967
(100.00, 50.00, 97.39),(58.17, 58.17, -0.00),27.53540512156799
(100.00, 50.00, 97.37),(72.31, 57.85, 0.00),30.268546287151928
(100.00, 50.00, 97.47),(-0.00, 59.91, -0.00),25.61683486516752
(100.00, 50.00, 97.46),(14.54, 58.14, 0.00),17.270092676442687
(100.00, 50.00, 97.44),(29.14, 58.29, -0.00),19.792309868296307
(100.00, 50.00, 97.39),(58.17, 58.17, -0.00),27.535405122928378
(100.00, 50.00, 97.37),(72.31, 57.85, 0.00),30.268546286147366
(100.00, 50.00, 97.47),(0.00, 59.91, 0.00),25.616834865395827
(100.00, 50.00, 97.46),(14.54, 58.14, 0.00),17.27009267607413
(100.00, 50.00, 97.44),(29.14, 58.29, 0.00),19.792309867954582
(100.00, 50.00, 97.39),(58.17, 58.17, 0.00),27.53540512317929
(100.00, 50.00, 97.37),(72.31, 57.85, -0.00),30.268546285843513
(100.00, 50.00, 97.47),(0.00, 59.91, 0.00),25.616834864809682
(100.00, 50.00, 97.46),(14.54, 58.14, 0.00),17.270092675428128
(100.00, 50.00, 97.44),(29.14, 58.29, 0.00),19.792309867072248
(100.00, 50.00, 97.39),(58.17, 58.17, 0.00),27.53540512245286
(100.00, 50.00, 97.37),(72.31, 57.85, -0.00),30.268546286157488
(100.00, 50.00, 97.47),(0.00, 59.91, 0.00),25.61683486351118
(100.00, 50.00, 97.46),(14.54, 58.14, 0.00),17.270092674542383
(100.00, 50.00, 97.44),(29.14, 58.29, 0.00),19.792309865720732
(100.00, 50.00, 97.39),(58.17, 58.17, 0.00),27.535405120872255
(100.00, 50.00, 97.37),(72.31, 57.85, -0.00),30.26854628701249
(100.00, 50.00, 97.47),(0.00, 59.91, 0.00),25.616834862810077
(100.00, 50.00, 97.46),(14.54, 58.14, -0.00),17.270092674247245
(100.00, 50.00, 97.44),(29.14, 58.29, -0.00),19.792309865196522
(100.00, 50.00, 97.39),(58.17, 58.17, 0.00),27.535405120034667
(100.00, 50.00, 97.37),(72.31, 57.85, -0.00),30.268546288337124
(100.00, 50.00, 97.47),(-0.00, 59.91, -0.00),25.616834862640324
(100.00, 50.00, 97.46),(14.54, 58.14, -0.00),17.270092674471194
(100.00, 50.00, 97.44),(29.14, 58.29, -0.00),19.79230986540134
(100.00, 50.00, 97.39),(58.17, 58.17, -0.00),27.535405119856268
(100.00, 50.00, 97.37),(72.31, 57.85, 0.00),30.26854628853642
(100.00, 50.00, 97.47),(-0.00, 59.91, -0.00),25.616834862939434
(100.00, 50.00, 97.46),(14.54, 58.14, -0.00),17.270092675148746
(100.00, 50.00, 97.44),(29.14, 58.29, -0.00),19.79230986624464
(100.00, 50.00, 97.39),(58.17, 58.17, -0.00),27.535405120258524
(100.00, 50.00, 97.37),(72.31, 57.85, 0.00),30.268546287744808
(100.00, 50.00, 97.47),(-0.00, 59.91, -0.00),25.616834863648787
(100.00, 50.00, 97.46),(14.54, 58.14, -0.00),17.270092676220138
(100.00, 50.00, 97.44),(29.14, 58.29, -0.00),19.792309866608043
(100.00, 50.00, 97.39),(58.17, 58.17, -0.00),27.535405121168473
(100.00, 50.00, 97.37),(72.31, 57.85, 0.00),30.268546286087076
(100.00, 50.00, 97.47),(-0.00, 59.91, -0.00),25.61683486471392
(100.00, 50.00, 97.46),(14.54, 58.14, 0.00),17.27009267658743
(100.00, 50.00, 97.44),(29.14, 58.29, 0.00),19.792309866548184
(100.00, 50.00, 97.39),(58.17, 58.17, -0.00),27.53540512251864
(100.00, 50.00, 97.37),(72.31, 57.85, 0.00),30.268546285157477
(100.00, 50.00, 97.47),(0.00, 59.91, 0.00),25.616834864926524
(100.00, 50.00, 97.46),(14.54, 58.14, 0.00),17.27009267633568
(100.00, 50.00, 97.44),(29.14, 58.29, 0.00),19.792309866117154
(100.00, 50.00, 97.39),(58.17, 58.17, 0.00),27.535405122776936
(100.00, 50.00, 97.37),(72.31, 57.85, -0.00),30.268546284874326
(100.00, 50.00, 97.47),(0.00, 59.91, 0.00),25.616834864387144
(100.00, 50.00, 97.46),(14.54, 58.14, 0.00),17.270092675542863
(100.00, 50.00, 97.44),(29.14, 58.29, 0.00),19.792309865362892
(100.00, 50.00, 97.39),(58.17, 58.17, 0.00),27.535405122073346
(100.00, 50.00, 97.37),(72.31, 57.85, -0.00),30.26854628516123
(100.00, 50.00, 97.47),(0.00, 59.91, 0.00),25.616834863190153
(100.00, 50.00, 97.46),(14.54, 58.14, 0.00),17.27009267515752
(100.00, 50.00, 97.44),(29.14, 58.29, 0.00),19.792309864329198
(100.00, 50.00, 97.39),(58.17, 58.17, 0.00),27.53540512052901
(100.00, 50.00, 97.37),(72.31, 57.85, -0.00),30.26854628594719
(100.00, 50.00, 97.47),(0.00, 59.91, 0.00),25.616834862548743
(100.00, 50.00, 97.46),(14.54, 58.14, -0.00),17.270092675131295
(100.00, 50.00, 97.44),(29.14, 58.29, -0.00),19.792309863983323
(100.00, 50.00, 97.39),(58.17, 58.17, 0.00),27.535405119690417
(100.00, 50.00, 97.37),(72.31, 57.85, -0.00),30.268546287166487
(100.00, 50.00, 97.47),(-0.00, 59.91, -0.00),25.61683486240141
(100.00, 50.00, 97.46),(14.54, 58.14, -0.00),17.27009267541991
(100.00, 50.00, 97.44),(29.14, 58.29, -0.00),19.79230986424294
(100.00, 50.00, 97.39),(58.17, 58.17, -0.00),27.535405119478476
(100.00, 50.00, 97.37),(72.31, 57.85, 0.00),30.268546287373212
(100.00, 50.00, 97.47),(-0.00, 59.91, -0.00),25.616834862689945
(100.00, 50.00, 97.46),(14.54, 58.14, -0.00),17.27009267598289
(100.00, 50.00, 97.44),(29.14, 58.29, -0.00),19.792309865032358
(100.00, 50.00, 97.39),(58.17, 58.17, -0.00),27.535405119818652
(100.00, 50.00, 97.37),(72.31, 57.85, 0.00),30.268546286687815
